Hash,Message,Filename,Rectified Message
c3422d271b92021b41c11aae0f24e22e912723bf,"Fix tag sorting on py3 (#1289)

Fixes #1161",test_tags.py,add tests for tags
c3422d271b92021b41c11aae0f24e22e912723bf,"Fix tag sorting on py3 (#1289)

Fixes #1161",__init__.py,add more info about tags
00b613754e28ee877e0a164e6e33817c37a9d518,"Updated autoscalingplans to match cloudformation doco (#1291)

- Fixed ScalingInstruction's TargetTrackingConfigurations object type
- Added missing valid option for VALID_PREDICTIVESCALINGMODE
- Fixed object type of PredefinedLoadMetricSpecification",autoscalingplans.py,add more info about the commit message
334c14be214684fa802670f389e7d7658e469d39,Add missing serverless properties (Fixes #1294),test_serverless.py,add tests for function
334c14be214684fa802670f389e7d7658e469d39,Add missing serverless properties (Fixes #1294),serverless.py,add more info about function changes
05672a2b0cf87215dbd6a2a656669e0d3c92d0e5,Fix for pyflakes 2.1.0,.travis.yml,add more info about the new commit message
05672a2b0cf87215dbd6a2a656669e0d3c92d0e5,Fix for pyflakes 2.1.0,codebuild.py,add sourceauth to the commit message
b8f92ee7ea8719bd5acdc348f18a9727acb025e2,Make DataSourceName non-mandatory in appsync resolvers (#1296),appsync.py,add more info about resolver
ae0993e253e28ceb34402e3a4b0e5e4771f32d55,"Update integer_list_item to always cast value to an int for comparison (#1192)

Current code seems to assume positive_integer(x) converts to int, while it doesn't.
This problem generates 'Integer must be one of following...' error when the value is in the list because it tries to find a string in an array of ints. 

Other methods such as integer_range do cast correctly, integer_list_item should work the same.

Ran into this issue when creating a LogGroup object with RetentionInDays set to u'7' which should be valid. Passing a number also doesn't work because the expected value should be a string.",validators.py,add more info about integer_list_item
b50c67110b6e006d26728155238ba37c797c9710,Fix up integer_list_item code and add a test for it,test_logs.py,add test for loggroup with deletion policy
b50c67110b6e006d26728155238ba37c797c9710,Fix up integer_list_item code and add a test for it,validators.py,add more info about integer_list_item
d300b722c40d4670f875f038f5f3b799bc8950a0,Fix for AWS Lambda reserved environment variables (#1306),test_awslambda.py,add test for aws lambda
d300b722c40d4670f875f038f5f3b799bc8950a0,Fix for AWS Lambda reserved environment variables (#1306),awslambda.py,add more info about reserved environment variables
bb4acade9a7374b08f5e5009b4b24e3bee2d89c1,Add DestinationPrefixListId to EC2 SecurityGroupRule (#1309),ec2.py,add more info about ec2 security group rule
d94f76ecdbd78445a217cc4e10686e06503b558e,Fix Glue StorageDescriptor NumberOfBuckets spelling (#1310),glue.py,add more info about the storagedescriptor
414f4356ba6e4b8b5bac399f11945e35f9da632a,Fix  ApiGateway AccessLogSetting prop spelling (#1316),apigateway.py,add example for stage changes
e60a9f035a13d71b90b9539ce1b7dbaf7d54bb43,"Remove awacs as a hard dependency; ensure awacs>=0.8 otherwise (#1325)

* Remove hard dependency on awacs
  Fixes cloudtools/troposphere#1324
* If awacs is installed, ensure its version is >= 0.8",requirements.txt,add more info about the changes in cfn_flip
e60a9f035a13d71b90b9539ce1b7dbaf7d54bb43,"Remove awacs as a hard dependency; ensure awacs>=0.8 otherwise (#1325)

* Remove hard dependency on awacs
  Fixes cloudtools/troposphere#1324
* If awacs is installed, ensure its version is >= 0.8",setup.py,add more info about the changes in the commit message
548deea195668669ecb89413f4709799efd083da,Add URLSuffix Ref (#1347),__init__.py,add more info about condition
be5f3ee434709bc21ac19552932e8ff1fb3d9979,Fix EC2 SpotFleet LoadBalancersConfig TargetGroupConfig (#1346),ec2.py,add more info about the changes in ec2 loadbalancerconfig
80dcd2d5610bfd66d7bea20fde00c01d98cf4205,Fix a pep8 issue introduced with pycodestyle 2.5.0,gen.py,add missing documentation
56e4c26cccd19fd98c9c2f55f856cab71f6e7e65,"Add constants for missing rds instance types (#1365)

Based on https://aws.amazon.com/rds/instance-types/

The 'x1' instances listed on the linked page are missing the `db.`
prefix.  https://console.aws.amazon.com (create a new oracle instance)
and
https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/CHAP_Oracle.html#Oracle.Concepts.InstanceClasses
list them with the prefix.",constants.py,add more support for rds instance types
f5dbb4e897bf3db0e7ef1f33f7d392b659a51954,Fix the scripts for Python3 (#1364),cfn,add more info about the commit message
f5dbb4e897bf3db0e7ef1f33f7d392b659a51954,Fix the scripts for Python3 (#1364),cfn2py,add more info to the new script script
f5dbb4e897bf3db0e7ef1f33f7d392b659a51954,Fix the scripts for Python3 (#1364),gen.py,add more info about validator
789cb0d40a1e19bfec3db5b59ec1c1674433d603,Fix pycodestyle issues with scripts,cfn,add more info about the commit message
789cb0d40a1e19bfec3db5b59ec1c1674433d603,Fix pycodestyle issues with scripts,cfn2py,add more info to the script script
789cb0d40a1e19bfec3db5b59ec1c1674433d603,Fix pycodestyle issues with scripts,gen.py,add more info about the code change
737277bcfd328d83f2bfda86413631c6d3801dbb,"Fixed: Codebuild Webhook Filters are to be a list of list of WebhookFilter (#1372)

* Fixed: Codebuild Webhook Filters are to be a list of list of WebhookFilter
According to documentation, Web Hooks should be written in the form of List of List of WebHooks
https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-codebuild-project-projecttriggers.html",codebuild.py,add docs for codebuild project triggers
dbf1ab10b02e0efc3c55548c9dee3782af801c9e,"Added ECS ProxyConfiguration, DependsOn,  StartTimeout and StopTimeout parameters (#1382)

Fixes #1378",ecs.py,add more info about taskdefinition and taskdefinition
dbf1ab10b02e0efc3c55548c9dee3782af801c9e,"Added ECS ProxyConfiguration, DependsOn,  StartTimeout and StopTimeout parameters (#1382)

Fixes #1378",validators.py,add more info about ecs proxy type
dd57136059606df2b8f85151c95813f831ce4091,"Fix MethodSettings on AWS::Serverless::Api (#1391)

According to the SAM documentation (and
https://github.com/awslabs/serverless-application-model/blob/master/samtranslator/model/sam_resources.py):
* MethodSetting -> MethodSettings
* this is an array of MethodSetting, not a single MethodSetting",serverless.py,add more info about the changes made to the api api
c65d50b287c6d6da0443cec8ea63a619c2553adf,"Fixed issue #1394 wrong appmesh Listener property and #1396 dependson should be a type list and #1397 proxy props should be list (#1395)

* Fixed bug for issue #1394
* Changing dependson to list issue #1396
* Addressing issue #1397",appmesh.py,add docs for appmesh commit message
c65d50b287c6d6da0443cec8ea63a619c2553adf,"Fixed issue #1394 wrong appmesh Listener property and #1396 dependson should be a type list and #1397 proxy props should be list (#1395)

* Fixed bug for issue #1394
* Changing dependson to list issue #1396
* Addressing issue #1397",ecs.py,add docs for appmesh commit message
300565e86babd81354d96dcdd265debf4e5d749f,"Fix Parameters on AWS::Batch::JobDefinition (#1404)

Parameters is not a required property as per https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-batch-jobdefinition.html#cfn-batch-jobdefinition-parameters",batch.py,add more info about jobdefinition changes
cd0d6216dc72d8fcbad3e70db30d184717c6b420,"Fix bug where FilterGroups were required, when technically they are not (#1424)

Fixes a bug introduced here https://github.com/cloudtools/troposphere/pull/1372

Basically while FilterGroups aren't required, the validate() function
was effectively making them required.  This makes it so validate only
validates FilterGroups if they're actually set.",test_codebuild.py,add tests for filtergroups and filters
cd0d6216dc72d8fcbad3e70db30d184717c6b420,"Fix bug where FilterGroups were required, when technically they are not (#1424)

Fixes a bug introduced here https://github.com/cloudtools/troposphere/pull/1372

Basically while FilterGroups aren't required, the validate() function
was effectively making them required.  This makes it so validate only
validates FilterGroups if they're actually set.",codebuild.py,add more info about the validation
149641db2a1834b30960eef7a2a742cdb208d167,"Update ECS resources from June 13, 2019 update (#1430)

* Add Tags to ECS Cluster, Service and TaskDefinition
* Add Secret and ResourceRequirements to ContainerDefinition
* Fix optional properties",ecs.py,add more ecs properties to the commit message
f0036aaef749b42086fc3cbd60614d936ff686ba,Adds 'ErrorOutputPrefix' to *S3DestinationConfiguration (#1439),firehose.py,add more info about the changes
857efdeb368d3da7b9b26e8a33036516b30d10aa,"KinesisFirehose: updates to ExtendedS3DestinationConfiguration

- Add DataFormatConversionConfiguration property
- Prefix is no longer required",firehose.py,add more configuration classes
72f6771c980694c399182565d15640bbe3d09d92,Fix regression in EC2::VPNConnection - add list back to Tags (#1442),ec2.py,add description of new version of VPN connection
ec0a43089f336a60cd52c55f25e9ad3b696f2b65,Fix RecoveryPointTags/BackupVaultTags type for AWS Backup resources (#1448),Backup.py,add more info to the commit message
ec0a43089f336a60cd52c55f25e9ad3b696f2b65,Fix RecoveryPointTags/BackupVaultTags type for AWS Backup resources (#1448),Backup.template,add more info to the commit message
ec0a43089f336a60cd52c55f25e9ad3b696f2b65,Fix RecoveryPointTags/BackupVaultTags type for AWS Backup resources (#1448),backup.py,add more info about backup rule
fa9be37396a3a0e714cb7ba5d2fbff1587420b5f,Fix Transfer::User SshPublicKeys type (#1459),transfer.py,add more info about user changes
b741ea1b4645b6de4ab009ec303af66da5558a9d,Fix TemporaryPasswordValidityDays type (#1460),cognito.py,add description of passwordpolicy
d72d99b2dc681ca400f2261b591a7d9dcf529df3,Fix missing required field in CodeContent object (#1472),kinesisanalyticsv2.py,add missing examples to codecontent
130365ab8ea76d02f957f10f2ed40860b113764f,"Fixed a typo in the ClientBroker's value (#1480)

This typo will make CFN error out about invalid tags which is misleading.",MskCluster.py,add comment about new commit message
8b4c5617bccee1ad6475b5760959f512c3e9b472,Fix test output in MskCluster.template from issue #1480,MskCluster.template,add more info about mskcluster changes
50e5200fc8599f49d89a388f780a1312fc33e2df,Fix naming of parameters in FindInMap helper. (#1491),__init__.py,add docs for findinmap helper
e82644f127dc6f9cd6daeee52f76efeae85451fa,"Fix multiple mappings being overwritten (#1041)

* Fix multiple mappings being overwritten
* Add test coverage on multiple template mappings",test_mappings.py,add tests for multiple mappings
e82644f127dc6f9cd6daeee52f76efeae85451fa,"Fix multiple mappings being overwritten (#1041)

* Fix multiple mappings being overwritten
* Add test coverage on multiple template mappings",__init__.py,add template docs to template.py
9b34c5b6a629d6c26a81e89abdef9bdd4ca8d6cd,Fix some flake8 breakage due to recent commits,eks.py,add more info about log setup
9b34c5b6a629d6c26a81e89abdef9bdd4ca8d6cd,Fix some flake8 breakage due to recent commits,fsx.py,add more examples to windowsconfiguration
9688828731a9eeae2269dd832aa8897afea7924a,"Break out NoDevice property validation (Fixes #1551) (#1553)

* NoDevice is a string for launch template block device mapping and
  a null object for EC2 block device mapping
* This addresses the issue by breaking out block device mapping to
  two separate objects. The EC2 version will keep the original name
  for backwards compatibility purposes and the launch template
  version will take up a new name",ec2.py,add more info about ec2 nodevice mapping
9415814db6c0208e53f88144a2dab058907d364d,Fixed check_required validator error message (#1550),validators.py,add more info about the validator error message
53cde0eeaec4f0390a6ded4a0fd668cbb21493ab,fixing AWS::Serverless documentation link (#1562),README.rst,add more info about the commit message
4e6281f6f12db5f8d1ecb0115f1670eff2e4644a,"Add new AWS::RDS::DBCluster VALID_DB_ENGINE_MODES (#1573)

- Add new AWS::RDS::DBCluster VALID_DB_ENGINE_MODES
- Fixes #1572",rds.py,add more info about validation rules
b28769387728573d0af606f1be4dea2a440163f2,"Nodegroup tags type (#1576)

* The tags value in a NodeGroup is a Json object, not a Tags object (a list of Tag objects) as in many other CloudFormation objects.
* A NodeGroup's Label is also a dict, not a basestring
* Fix unused import of Tags in eks.py",eks.py,add more info about nodegroup changes
3822260925e69b17dc44da7c802ad328f112df55,fixing property according to the documentation's example (#1595),wafv2.py,add more info about ipset and ipaddresses
78434db2e3c0447a2eab90547e8a7d20d827929f,Fix README for PyPI upload,README.rst,add more info about the commit message
78434db2e3c0447a2eab90547e8a7d20d827929f,Fix README for PyPI upload,setup.py,add more setup.py to the commit message
d05fed14659013a597f0686d9584215af13da597,Remove extra PublicAccessBlockConfiguration in s3 (Fixes #1541),s3.py,add more info about the changes in the commit
45b1cf4d6163484c28223575fdc5c3fe0a7876d6,"Fix up a couple of items for ELBv2 from #1555

- Per resource spec: s/WeightedTargetGroups/TargetGroupTuple/
- Alphebetize and add trailing commas
- Tweak an if statement for readability",elasticloadbalancingv2.py,add more docstrings to commit message
6fbd6da2e192fe83e75d3e2ba1c0bd284862eab6,"Fixing a missimplementation of rules, caused by a bug in the document… (#1599)

* Fixing a missimplementation of rules, caused by a bug in the documentation
* splitting the Rule object into 2, as they have different properties

Co-authored-by: Axel Pavageau <axel.pavageau@ekino.com>",wafv2.py,add more info about fixing rules and rules
fce197c6016e659cbc829eaeeacb85b3d78ec335,"fix: include valid postgres capacity configurations (#1602)

Fixes https://github.com/cloudtools/troposphere/issues/1600
We are using troposphere and stacker to spin up Aurora Serverless
clusters using Postgresql and received errors that our MaxCapacity
arguments to ScalingConfiguration were failing validation even though
AWS documentation showed them to be correct.

This adds the valid options for postgres as well as mysql",test_rds.py,add tests for rdsvalidators
fce197c6016e659cbc829eaeeacb85b3d78ec335,"fix: include valid postgres capacity configurations (#1602)

Fixes https://github.com/cloudtools/troposphere/issues/1600
We are using troposphere and stacker to spin up Aurora Serverless
clusters using Postgresql and received errors that our MaxCapacity
arguments to ScalingConfiguration were failing validation even though
AWS documentation showed them to be correct.

This adds the valid options for postgres as well as mysql",rds.py,add more info about maxcapacity
8034d869838ad2f2062e60fae183461bee2a93ea,Fixup WAFv2 TextTransformations property and required (#1607),wafv2.py,add more info about commit message changes
2dc788dbc89c15ce5984f9c40b143494336a2348,"AWS::EC2::SecurityGroupIngress.SourcePrefixListId (#1622)

https://github.com/cloudtools/troposphere/issues/1621",ec2.py,add more info about the new commit message
d8df2bb8ad2b772421090eef8e54fb2735d536ab,Fixup recent CodeStarConnections and Chatbot additions,README.rst,add more info about the commit message
d8df2bb8ad2b772421090eef8e54fb2735d536ab,Fixup recent CodeStarConnections and Chatbot additions,chatbot.py,add docs for slackchannelconfiguration
d8df2bb8ad2b772421090eef8e54fb2735d536ab,Fixup recent CodeStarConnections and Chatbot additions,codestarconnections.py,add documentation for codestarconnection changes
42a2295bf44ea25d4fdbc84f8c25d1fb900648c4,"Fixes to acmpca (#1660)

* Update acmpca.py
* Update Certificate to AWSObject",acmpca.py,add more info about the commit message
8c0d59891860e226d531268ed6c19835c590b6ad,Fixup link and comments for AWS::Cassandra (related to #1616),README.rst,add more info about the commit message
8c0d59891860e226d531268ed6c19835c590b6ad,Fixup link and comments for AWS::Cassandra (related to #1616),cassandra.py,add a note about the new commit message
54bff387aa18ce1ca7d68324eeb91e5ffe143006,"Fix several problems in wafv2

- Several classes were subclasses of AWSObject when they should be
  subclasses of AWSProperty.

- Several classes have arguments that are lists. These args were defined
  via intermediate classes that in turn defined the lists. This was incorrect.
  The classes should accept the lists directly.

  I fixed the list arguments for these classes:

    GeoMatchStatement
    AndStatementOne
    OrStatementOne
    AndStatementTwo
    OrStatementTwo

  I remove these unnecessary intermediate list classes:

    CountryCodes
    StatementTwos
    StatementThrees",wafv2.py,add more info about commit message types
229ece78a07959aa8ce085794a3d497ae06b7e78,Fixup links in README.rst,README.rst,add more info about fixup links
745ef97a637eeb6c9a9201b23411309da694afb9,Fix new test changes to use TROPO_REAL_BOOL,IoTAnalytics.template,add more info about the new commit message
745ef97a637eeb6c9a9201b23411309da694afb9,Fix new test changes to use TROPO_REAL_BOOL,IoTSample.template,add more info about ruledisabled
9521f8e73657262a0df3d10bb686756cd071476f,Change ApiGateway::RestApi FailOnWarnings from basestring to boolean (Fixes #1655),apigateway.py,add description to restapi commit message
058da43e2c0159017f70a1e167092d2de79877c5,Fix typo: pros => props,imagebuilder.py,add more info about the type of image change
01b44a3b8819cf6c587013716ea410492a4e0848,Fix bullets in README.rst,README.rst,add more info about the new commit message
bf34cc2202bed56bc7d7f083e45414327f89bee2,"Bug Fixes: wafv2 names not required

Change the Name param from required to optional for these resource:
WebACL, IPSet, RegexPatternSet, RuleGroup",wafv2.py,add docs for rulegroup and ipset bug fixes
6232658892432b77b5641624744032a8f74697f3,Fixing misc AWS::ImageBuilder properties,imagebuilder.py,add more info about the new imagebuilder properties
d5dd000992a8ffa9890ed459af2567b080ead7f8,Fix bools in example output,AuroraServerlessRDS_SecretsManager.template,add more info about fix bools
240fca0e3f71e8186cc9679943cce5f203a7dff2,fix syntax,wafv2.py,add more info about rules in rules
9ed0d88ec33fab45b1f51c63d3bd91dde74a20dd,"Fix S3Encryptions in Glue EncryptionConfiguration (#1725)

* Modifying glue.py to generate valid CloudFormation output for Glue Jobs that need to work with an encrypted S3 Bucket.

Co-authored-by: Kyle Hutchinson <kyle.hutchinson@progressfin.com>",glue.py,add more info about the changes in glue
7ce75f4536e945776de4658b5182259c4592d88a,Add AWS::IoT::ProvisioningTemplate per 2020-06-04 changes (Fixes #1723),iot.py,add more info about the changes
86f015348acb833b230fc6d8c8a9299f9af3b8cc,Fix required setting for SageMaker::Model PrimaryContainer (Fixes #1729),sagemaker.py,add model commit message
02e234fac40727a38b07cfaad9328d1713b59a40,Fix tests and alphabetize properties in ECS,ecs.py,add more info about ecs commit messages
f11deff06f65d46c568c05f39578b38ed7b7e4cd,Add SourcePrefixListId to the ec2.SecurityGroupIngress validator (Fixes #1739),ec2.py,add comment about ec2 security group rule
29a97c67e4c1240e7eb8f266fcbb11ad75217796,Add ApplicationCloudWatchLoggingOption for KinesisAnalyticsV2 (Fixes #1738),kinesisanalyticsv2.py,add more info about the new commit message
3aa5c43226571094fb38e0cc0a0cab897c08a6d9,"Add required TargetGroupName to DBProxyTargetGroup

Cloudformation seems to throw an error when a DBProxyTargetGroup lacks
the TargetGroupName property.  The Cloudformation documentation for the
DBProxyTargetGroup resource has no reference to this property, but the
examples on the page for DBProxy shows the TargetGroupName being set to
""default"" in the DBProxyTargetGroup resource.",rds.py,add documentation for the missing targetgroup property
4a55fa683d57200bd0f6d9d9dd56455744a23226,Add VpcConfiguration to AWS::KinesisFirehose::DeliveryStream (Fixes #1717),firehose.py,add more info about the commit message
92f00038746574406ebef94fe8bb1f60c0dca7cf,Add AWS::EC2::PrefixList per 2020-07-09 update,ec2.py,add more info about route and prefixlist
7eedc308b00fe31168a5e186babaf4d31a289c5e,"AWS::ServiceCatalog::LaunchRoleConstraint.RoleArn not required (#1765)

https://github.com/cloudtools/troposphere/issues/1757
https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-servicecatalog-launchroleconstraint.html#cfn-servicecatalog-launchroleconstraint-rolearn",servicecatalog.py,add more examples to the launchroleconstraint script
b2f8a76d27a52a7b29c4f6427435f672a4e6444e,"AWS::KinesisFirehose::DeliveryStream BufferingHints and CompressionFormat not required in S3DestinationConfigurations (#1766)

fixes https://github.com/cloudtools/troposphere/issues/1753
https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-kinesisfirehose-deliverystream-extendeds3destinationconfiguration.html
https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-kinesisfirehose-deliverystream-s3destinationconfiguration.html",firehose.py,add more info about the changes
25bab401c32aae4ee5051e9948e5f26418feba69,"AWS::KinesisFirehose::DeliveryStream.ElasticsearchDestinationConfiguration.TypeName not required (#1767)

fixes https://github.com/cloudtools/troposphere/issues/1744
https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-kinesisfirehose-deliverystream-elasticsearchdestinationconfiguration.html#cfn-kinesisfirehose-deliverystream-elasticsearchdestinationconfiguration-typename",firehose.py,add more info about the type of elasticsearchdestinationconfiguration
3fff834c81363dd967615217ad9d4f3b1897d590,"AWS::StepFunctions::StateMachine DefinitionString and S3Location.Version not required (#1768)

fixes https://github.com/cloudtools/troposphere/issues/1764
https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-stepfunctions-statemachine.html#cfn-stepfunctions-statemachine-definitionstring
https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-stepfunctions-statemachine-s3location.html#cfn-stepfunctions-statemachine-s3location-version",stepfunctions.py,add more info about the commit message
1c43a007d04d485ae58b77625aabdd2aa55bf39b,"Add AWS::EC2::SecurityGroup.Ingress.SourcePrefixListId to SecurityGroupRule (#1762)

Add SourcePrefixListId to combined SecurityGroupRule for consistency
with SecurityGroupIngress and SecurityGroupEgress

https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-ec2-security-group-rule-1.html#cfn-ec2-securitygroup-ingress-sourceprefixlistid",ec2.py,add more info about ec2 rule changes
9bacb74b83af2f3977a34a72115dc9f22fc7c4fb,"AWS::Elasticsearch::Domain.AdvancedSecurityOptions (#1775)

fixes https://github.com/cloudtools/troposphere/issues/1774

https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-elasticsearch-domain.html#cfn-elasticsearch-domain-advancedsecurityoptions

Co-authored-by: Pat Myron <PatMyron@users.noreply.github.com>",elasticsearch.py,add more documentation to domain changes
95249f8e3a4a36623859b3e5725bd2c958d6b478,"AWS::Glue::Connection.ConnectionInput.ConnectionType AllowedValues expansion (#1777)

fixes https://github.com/cloudtools/troposphere/issues/1776

https://github.com/aws-cloudformation/cfn-python-lint/pull/1673

https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-glue-connection-connectioninput.html#cfn-glue-connection-connectioninput-connectiontype",glue.py,add more info about the connection type
0f1247bea362fcb5a92188061d87b97c23149910,Fix some flake8 errors,test_efs.py,add test for backup_policy
0f1247bea362fcb5a92188061d87b97c23149910,Fix some flake8 errors,efs.py,add more info about file system changes
c35324b083f911af1ed8c8d380505c66dcbeefcc,Add ECR ImageScanningConfiguration and ImageTagMutability (Fixes #1544),ecr.py,add more info about ecr repository changes
1ca9e8c0ef00fa5cf333aae038c7f362855e6cfb,Fix capitalization in AwsVpcConfiguration (#1788),ECSFargate.py,add missing line to error message
1ca9e8c0ef00fa5cf333aae038c7f362855e6cfb,Fix capitalization in AwsVpcConfiguration (#1788),ECSFargate.template,add more info about the ec2 ec2 commit message
1ca9e8c0ef00fa5cf333aae038c7f362855e6cfb,Fix capitalization in AwsVpcConfiguration (#1788),test_ecs.py,add test for ec2 ec2 ec2 commit message
1ca9e8c0ef00fa5cf333aae038c7f362855e6cfb,Fix capitalization in AwsVpcConfiguration (#1788),ecs.py,add more info about the commit message
0de47c752fe1bc1ce99c2de8274f7f5597985b75,"fixing tags data type (#1785)

Co-authored-by: Sambo <sambo@Sambos-MBP.fritz.box>",athena.py,add more info about workgroup changes
ef993235f9ff3f5f77f85301bcc7e5c2137b5076,Fix typo AWSOject => AWSObject,appmesh.py,add documentation for virtual gateway
d561bdab344c03bb25c0e0e8c853ad6c6bf027ae,"Revert ""Fix capitalization in AwsVpcConfiguration (#1788)"" (#1798)

See comment by Pat Myron from AWS:

    This property was accidentally uppercased during the migration of
    `AWS::ECS::Service` to the CloudFormation Registry in Resource
    Specification 18.4.0 and reverted in 18.6.0. It should probably be
    kept lowercase

https://github.com/cloudtools/troposphere/pull/1788#issuecomment-702982230

This reverts commit 1ca9e8c0ef00fa5cf333aae038c7f362855e6cfb.",ECSFargate.py,add missing comment
d561bdab344c03bb25c0e0e8c853ad6c6bf027ae,"Revert ""Fix capitalization in AwsVpcConfiguration (#1788)"" (#1798)

See comment by Pat Myron from AWS:

    This property was accidentally uppercased during the migration of
    `AWS::ECS::Service` to the CloudFormation Registry in Resource
    Specification 18.4.0 and reverted in 18.6.0. It should probably be
    kept lowercase

https://github.com/cloudtools/troposphere/pull/1788#issuecomment-702982230

This reverts commit 1ca9e8c0ef00fa5cf333aae038c7f362855e6cfb.",ECSFargate.template,add more info about the new code
d561bdab344c03bb25c0e0e8c853ad6c6bf027ae,"Revert ""Fix capitalization in AwsVpcConfiguration (#1788)"" (#1798)

See comment by Pat Myron from AWS:

    This property was accidentally uppercased during the migration of
    `AWS::ECS::Service` to the CloudFormation Registry in Resource
    Specification 18.4.0 and reverted in 18.6.0. It should probably be
    kept lowercase

https://github.com/cloudtools/troposphere/pull/1788#issuecomment-702982230

This reverts commit 1ca9e8c0ef00fa5cf333aae038c7f362855e6cfb.",test_ecs.py,add test for ec2 ec2 ec2 migration
d561bdab344c03bb25c0e0e8c853ad6c6bf027ae,"Revert ""Fix capitalization in AwsVpcConfiguration (#1788)"" (#1798)

See comment by Pat Myron from AWS:

    This property was accidentally uppercased during the migration of
    `AWS::ECS::Service` to the CloudFormation Registry in Resource
    Specification 18.4.0 and reverted in 18.6.0. It should probably be
    kept lowercase

https://github.com/cloudtools/troposphere/pull/1788#issuecomment-702982230

This reverts commit 1ca9e8c0ef00fa5cf333aae038c7f362855e6cfb.",ecs.py,add more info about the commit code
dca6d22288ccb42e5eca0ff059d2b62fe0bca971,Update Route53Resolver per 2020-08-27 changes,route53.py,add more documentation to route53resolver commit message
288762f4c5317582952669d517aeb19154caf693,Fix formatting in MSK,msk.py,add more info about the commit message
8faeda1648a6bc27dd25d7317f9297b3540b8e94,Remove duplicate elasticache NodeGroupConfiguration property (Fixes #1803),elasticache.py,add more info about nodegroupconfiguration
c1a4589ed05e835d51a8b71954bbaaa5c1007299,Update DLM to support cross region copy (Fixes #1799),dlm.py,add more info about the commit message
1ffd7734449ffd00856506c7b5dfc81e547bd230,Update WAFv2 per 2020-0723 changes (Fixes #1797),wafv2.py,add more info about commit message changes
1ac26d3be4072672e740acbb427f40b3b98c0de9,Update ECR::Repository.ImageScanningConfiguration to output the correct json (Fixes #1791),ecr.py,add more info about repository changes
a33ee4e519efe0f154cd3bc6a67f217da5d871b1,Fix required value for ecs.EFSVolumeConfiguation AuthorizationConfig (Fixes #1806),ecs.py,add more info about efs volume configuration
145a7f03201f91326a0399a9844b235a465f6eeb,Fix issues with ecs.EFSVolumeConfiguration usage (#1808),validators.py,add more info about ecs_efs_encryption_status
d8c33e84f6c0edeb1f3db1bb0030b73163c20f60,"fixing typo in updated region and availability zone constants

https://github.com/cloudtools/troposphere/pull/1810",constants.py,add more info about the changes
cb774406168a3a8de42b9e54e1d16a18d0d68fd2,"increased CloudFormation template limits (#1814)

https://github.com/aws-cloudformation/aws-cloudformation-coverage-roadmap/issues/360
https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/cloudformation-limits.html
https://aws.amazon.com/about-aws/whats-new/2020/10/aws-cloudformation-now-supports-increased-limits-on-five-service-quotas/",__init__.py,add more info about how to fix the error
4df030e3d5c0f866ee124d22e2380cf2aec5a4ee,Fix tests with new template limits (Related to #1814),test_template.py,add tests for the new description
fa5b9c552e275d3863677d5175f79f0f7ae378b4,Add CapacityReservationSpecification to EC2::LaunchTemplateData (Fixes #1813),ec2.py,add more info about tags and other properties
518d3a3142ba8179bb6c539dcf67139d4e82da66,"AWS::SSM::PatchBaseline.OperatingSystem AllowedValues expansion (#1823)

fixes https://github.com/cloudtools/troposphere/issues/1822
https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-ssm-patchbaseline.html#cfn-ssm-patchbaseline-operatingsystem",validators.py,add more info about operating system
1d78083847d2dadd2368b924fc95577a84c4dbcb,"flake8 fixes (#1845)

introduced in https://github.com/cloudtools/troposphere/commit/070f63c13aacf2effb47afe080d70e2813b0048b, https://github.com/cloudtools/troposphere/pull/1823",kinesisanalyticsv2.py,add more info about runtime environment
1d78083847d2dadd2368b924fc95577a84c4dbcb,"flake8 fixes (#1845)

introduced in https://github.com/cloudtools/troposphere/commit/070f63c13aacf2effb47afe080d70e2813b0048b, https://github.com/cloudtools/troposphere/pull/1823",validators.py,add more info about operating system
3aab9f2747040d028d8df1aa49f396755ac5414b,"Add AllocationStrategy to EMR instance fleet configuration (#1837)

* Add AllocationStrategy to EMR instance fleet configuration
* Make error message for invalid AllocationStrategy more generic.",emr.py,add more info about the commit message
d51edfc6a22b565f7e5d778439af7736f410d7b6,Fix formatting in recent EMR PR,emr.py,add more info about the code changes
